"38698289","Rv2231c, a unique histidinol phosphate aminotransferase from Mycobacterium tuberculosis, supports virulence by inhibiting host-directed defense","Zarin S, Shariq M, Rastogi N, Ahuja Y, Manjunath P, Alam A, Hasnain SE, Ehtesham NZ.","Cell Mol Life Sci. 2024 May 2;81(1):203. doi: 10.1007/s00018-024-05200-8.","Zarin S","Cell Mol Life Sci","2024","2024/05/02","PMC11065945","","10.1007/s00018-024-05200-8"
"38589611","Yeast TLDc domain proteins regulate assembly state and subcellular localization of the V-ATPase","Klössel S, Zhu Y, Amado L, Bisinski DD, Ruta J, Liu F, González Montoro A.","EMBO J. 2024 May;43(9):1870-1897. doi: 10.1038/s44318-024-00097-2. Epub 2024 Apr 8.","Klössel S","EMBO J","2024","2024/04/08","PMC11066047","","10.1038/s44318-024-00097-2"
"38712132","Identification of high sugar diet-induced dysregulated metabolic pathways in muscle using tissue-specific metabolic models in Drosophila","Moon SJ, Hu Y, Dzieciatkowska M, Kim AR, Chen PL, Asara JM, D'Alessandro A, Perrimon N.","bioRxiv [Preprint]. 2024 Apr 28:2024.04.24.591006. doi: 10.1101/2024.04.24.591006.","Moon SJ","bioRxiv","2024","2024/05/07","PMC11071505","","10.1101/2024.04.24.591006"
"29024340","Multiple marker abundance profiling: combining selected reaction monitoring and data-dependent acquisition for rapid estimation of organelle abundance in subcellular samples","Hooper CM, Stevens TJ, Saukkonen A, Castleden IR, Singh P, Mann GW, Fabre B, Ito J, Deery MJ, Lilley KS, Petzold CJ, Millar AH, Heazlewood JL, Parsons HT.","Plant J. 2017 Dec;92(6):1202-1217. doi: 10.1111/tpj.13743. Epub 2017 Nov 20.","Hooper CM","Plant J","2017","2017/10/13","PMC5863471","","10.1111/tpj.13743"
"36056198","Developing a dynamic equilibrium system in Escherichia coli to improve the production of recombinant proteins","Zhang ZX, Wang YZ, Nong FT, Xu Y, Ye C, Gu Y, Sun XM, Huang H.","Appl Microbiol Biotechnol. 2022 Sep;106(18):6125-6137. doi: 10.1007/s00253-022-12145-0. Epub 2022 Sep 3.","Zhang ZX","Appl Microbiol Biotechnol","2022","2022/09/02","","","10.1007/s00253-022-12145-0"
"36255390","NBR1: The archetypal selective autophagy receptor","Rasmussen NL, Kournoutis A, Lamark T, Johansen T.","J Cell Biol. 2022 Nov 7;221(11):e202208092. doi: 10.1083/jcb.202208092. Epub 2022 Oct 18.","Rasmussen NL","J Cell Biol","2022","2022/10/18","PMC9582228","","10.1083/jcb.202208092"
"30520724","General decapping activators target different subsets of inefficiently translated mRNAs","He F, Celik A, Wu C, Jacobson A.","Elife. 2018 Dec 6;7:e34409. doi: 10.7554/eLife.34409.","He F","Elife","2018","2018/12/07","PMC6300357","","10.7554/eLife.34409"
"30085185","Within-Gene Shine-Dalgarno Sequences Are Not Selected for Function","Hockenberry AJ, Jewett MC, Amaral LAN, Wilke CO.","Mol Biol Evol. 2018 Oct 1;35(10):2487-2498. doi: 10.1093/molbev/msy150.","Hockenberry AJ","Mol Biol Evol","2018","2018/08/08","PMC6188533","","10.1093/molbev/msy150"
"35015814","Functional analysis of the stable phosphoproteome reveals cancer vulnerabilities","Xiao D, Kim HJ, Pang I, Yang P.","Bioinformatics. 2022 Mar 28;38(7):1956-1963. doi: 10.1093/bioinformatics/btac015.","Xiao D","Bioinformatics","2022","2022/01/11","PMC9113330","","10.1093/bioinformatics/btac015"
"37853253","Synthesis and evaluation of a novel PET ligand, a GSK'963 analog, aiming at autoradiography and imaging of the receptor interacting protein kinase 1 in the brain","Ikenuma H, Ogata A, Koyama H, Ji B, Ishii H, Yamada T, Abe J, Seki C, Nagai Y, Ichise M, Minamimoto T, Higuchi M, Zhang MR, Kato T, Ito K, Suzuki M, Kimura Y.","EJNMMI Radiopharm Chem. 2023 Oct 18;8(1):31. doi: 10.1186/s41181-023-00217-z.","Ikenuma H","EJNMMI Radiopharm Chem","2023","2023/10/18","PMC10584749","","10.1186/s41181-023-00217-z"
"37606934","Deciphering Protein Secretion from the Brain to Cerebrospinal Fluid for Biomarker Discovery","Waury K, de Wit R, Verberk IMW, Teunissen CE, Abeln S.","J Proteome Res. 2023 Sep 1;22(9):3068-3080. doi: 10.1021/acs.jproteome.3c00366. Epub 2023 Aug 22.","Waury K","J Proteome Res","2023","2023/08/22","PMC10476268","","10.1021/acs.jproteome.3c00366"
"34740240","Differences in evolutionary accessibility determine which equally effective regulatory motif evolves to generate pulses","Xiong K, Gerstein M, Masel J.","Genetics. 2021 Nov 5;219(3):iyab140. doi: 10.1093/genetics/iyab140.","Xiong K","Genetics","2021","2021/11/05","PMC8570775","","10.1093/genetics/iyab140"
"37803016","Decreased liver B vitamin-related enzymes as a metabolic hallmark of cancer cachexia","Kojima Y, Mishiro-Sato E, Fujishita T, Satoh K, Kajino-Sakamoto R, Oze I, Nozawa K, Narita Y, Ogata T, Matsuo K, Muro K, Taketo MM, Soga T, Aoki M.","Nat Commun. 2023 Oct 6;14(1):6246. doi: 10.1038/s41467-023-41952-w.","Kojima Y","Nat Commun","2023","2023/10/06","PMC10558488","","10.1038/s41467-023-41952-w"
"34318855","Analysis of pancreatic extracellular matrix protein post-translational modifications via electrostatic repulsion-hydrophilic interaction chromatography coupled with mass spectrometry","Tabang DN, Cui Y, Tremmel DM, Ford M, Li Z, Sackett SD, Odorico JS, Li L.","Mol Omics. 2021 Oct 11;17(5):652-664. doi: 10.1039/d1mo00104c.","Tabang DN","Mol Omics","2021","2021/07/28","PMC8511275","NIHMS1725379","10.1039/d1mo00104c"
"26449181","Exploring the potential of public proteomics data","Vaudel M, Verheggen K, Csordas A, Raeder H, Berven FS, Martens L, Vizcaíno JA, Barsnes H.","Proteomics. 2016 Jan;16(2):214-25. doi: 10.1002/pmic.201500295. Epub 2015 Dec 15.","Vaudel M","Proteomics","2016","2015/10/10","PMC4738454","","10.1002/pmic.201500295"
"33621067","FAM19A (TAFA): An Emerging Family of Neurokines with Diverse Functions in the Central and Peripheral Nervous System","Sarver DC, Lei X, Wong GW.","ACS Chem Neurosci. 2021 Mar 17;12(6):945-958. doi: 10.1021/acschemneuro.0c00757. Epub 2021 Feb 23.","Sarver DC","ACS Chem Neurosci","2021","2021/02/23","PMC8608346","NIHMS1755342","10.1021/acschemneuro.0c00757"
"37547082","Mitigating biomass composition uncertainties in flux balance analysis using ensemble representations","Choi YM, Choi DH, Lee YQ, Koduru L, Lewis NE, Lakshmanan M, Lee DY.","Comput Struct Biotechnol J. 2023 Jul 23;21:3736-3745. doi: 10.1016/j.csbj.2023.07.025. eCollection 2023.","Choi YM","Comput Struct Biotechnol J","2023","2023/08/07","PMC10400880","","10.1016/j.csbj.2023.07.025"
"33836000","A novel yeast hybrid modeling framework integrating Boolean and enzyme-constrained networks enables exploration of the interplay between signaling and metabolism","Österberg L, Domenzain I, Münch J, Nielsen J, Hohmann S, Cvijovic M.","PLoS Comput Biol. 2021 Apr 9;17(4):e1008891. doi: 10.1371/journal.pcbi.1008891. eCollection 2021 Apr.","Österberg L","PLoS Comput Biol","2021","2021/04/09","PMC8059808","","10.1371/journal.pcbi.1008891"
"32620750","Dual RNA-seq of Orientia tsutsugamushi informs on host-pathogen interactions for this neglected intracellular human pathogen","Mika-Gospodorz B, Giengkam S, Westermann AJ, Wongsantichon J, Kion-Crosby W, Chuenklin S, Wang LC, Sunyakumthorn P, Sobota RM, Subbian S, Vogel J, Barquist L, Salje J.","Nat Commun. 2020 Jul 3;11(1):3363. doi: 10.1038/s41467-020-17094-8.","Mika-Gospodorz B","Nat Commun","2020","2020/07/05","PMC7335160","","10.1038/s41467-020-17094-8"
"33723253","Hierarchized phosphotarget binding by the seven human 14-3-3 isoforms","Gogl G, Tugaeva KV, Eberling P, Kostmann C, Trave G, Sluchanko NN.","Nat Commun. 2021 Mar 15;12(1):1677. doi: 10.1038/s41467-021-21908-8.","Gogl G","Nat Commun","2021","2021/03/16","PMC7961048","","10.1038/s41467-021-21908-8"
"33917325","The Protein Interactome of Glycolysis in Escherichia coli","Chowdhury S, Hepper S, Lodi MK, Saier MH Jr, Uetz P.","Proteomes. 2021 Apr 6;9(2):16. doi: 10.3390/proteomes9020016.","Chowdhury S","Proteomes","2021","2021/04/30","PMC8167557","","10.3390/proteomes9020016"
"38150990","The architecture of redox microdomains: Cascading gradients and peroxiredoxins' redox-oligomeric coupling integrate redox signaling and antioxidant protection","Griffith M, Araújo A, Travasso R, Salvador A.","Redox Biol. 2024 Feb;69:103000. doi: 10.1016/j.redox.2023.103000. Epub 2023 Dec 21.","Griffith M","Redox Biol","2024","2023/12/27","PMC10829873","","10.1016/j.redox.2023.103000"
"38948505","Identification of high-performing antibodies for tyrosine-protein kinase SYK for use in Western Blot, immunoprecipitation and immunofluorescence","Alshafie W, Fotouhi M, Ayoubi R, Southern K, Laflamme C; NeuroSGC/YCharOS collaborative group.","F1000Res. 2024 Jun 11;12:1222. doi: 10.12688/f1000research.140456.3. eCollection 2023.","Alshafie W","F1000Res","2024","2024/07/01","PMC11214040","","10.12688/f1000research.140456.3"
"36294631","Fungal Hal3 (and Its Close Relative Cab3) as Moonlighting Proteins","Casamayor A, Ariño J.","J Fungi (Basel). 2022 Oct 11;8(10):1066. doi: 10.3390/jof8101066.","Casamayor A","J Fungi (Basel)","2022","2022/10/27","PMC9604783","","10.3390/jof8101066"
"33028917","Multicompartment modeling of protein shedding kinetics during vascularized tumor growth","Machiraju GB, Mallick P, Frieboes HB.","Sci Rep. 2020 Oct 7;10(1):16709. doi: 10.1038/s41598-020-73866-8.","Machiraju GB","Sci Rep","2020","2020/10/08","PMC7542472","","10.1038/s41598-020-73866-8"
"35445800","Application of quantitative protein mass spectrometric data in the early predictive analysis of target engagement by monoclonal antibodies","Muliaditan M, Sepp A.","Clin Transl Sci. 2022 Jul;15(7):1634-1643. doi: 10.1111/cts.13278. Epub 2022 Apr 28.","Muliaditan M","Clin Transl Sci","2022","2022/04/21","PMC9283736","","10.1111/cts.13278"
"31822657","PPP2R2A prostate cancer haploinsufficiency is associated with worse prognosis and a high vulnerability to B55α/PP2A reconstitution that triggers centrosome destabilization","Zhao Z, Kurimchak A, Nikonova AS, Feiser F, Wasserman JS, Fowle H, Varughese T, Connors M, Johnson K, Makhov P, Lindskog C, Kolenko VM, Golemis EA, Duncan JS, Graña X.","Oncogenesis. 2019 Dec 10;8(12):72. doi: 10.1038/s41389-019-0180-9.","Zhao Z","Oncogenesis","2019","2019/12/12","PMC6904742","","10.1038/s41389-019-0180-9"
"35714157","Integrated view and comparative analysis of baseline protein expression in mouse and rat tissues","Wang S, García-Seisdedos D, Prakash A, Kundu DJ, Collins A, George N, Fexova S, Moreno P, Papatheodorou I, Jones AR, Vizcaíno JA.","PLoS Comput Biol. 2022 Jun 17;18(6):e1010174. doi: 10.1371/journal.pcbi.1010174. eCollection 2022 Jun.","Wang S","PLoS Comput Biol","2022","2022/06/17","PMC9246241","","10.1371/journal.pcbi.1010174"
"32469313","Plasmodium falciparum translational machinery condones polyadenosine repeats","Pavlovic Djuranovic S, Erath J, Andrews RJ, Bayguinov PO, Chung JJ, Chalker DL, Fitzpatrick JA, Moss WN, Szczesny P, Djuranovic S.","Elife. 2020 May 29;9:e57799. doi: 10.7554/eLife.57799.","Pavlovic Djuranovic S","Elife","2020","2020/05/30","PMC7295572","","10.7554/eLife.57799"
"35089308","Karyopherin enrichment and compensation fortifies the nuclear pore complex against nucleocytoplasmic leakage","Kalita J, Kapinos LE, Zheng T, Rencurel C, Zilman A, Lim RYH.","J Cell Biol. 2022 Mar 7;221(3):e202108107. doi: 10.1083/jcb.202108107. Epub 2022 Jan 28.","Kalita J","J Cell Biol","2022","2022/01/28","PMC8932525","","10.1083/jcb.202108107"
"37623244","Length-Dependent Translation Efficiency of ER-Destined Proteins","Sahinbegovic H, Vdovin A, Snaurova R, Durech M, Nezval J, Sobotka J, Hajek R, Jelinek T, Simicek M.","Curr Issues Mol Biol. 2023 Aug 14;45(8):6717-6727. doi: 10.3390/cimb45080425.","Sahinbegovic H","Curr Issues Mol Biol","2023","2023/08/25","PMC10453119","","10.3390/cimb45080425"
"38617366","Selectivity of Complex Coacervation in Multi-Protein Mixtures","Ahn SY, Obermeyer AC.","bioRxiv [Preprint]. 2024 Apr 3:2024.04.02.587643. doi: 10.1101/2024.04.02.587643.","Ahn SY","bioRxiv","2024","2024/04/15","PMC11014547","","10.1101/2024.04.02.587643"
"34491762","Kinase-Catalyzed Biotinylation to Map Cell Signaling Pathways: Application to Epidermal Growth Factor Signaling","Ramanayake-Mudiyanselage V, Embogama DM, Pflum MKH.","J Proteome Res. 2021 Oct 1;20(10):4852-4861. doi: 10.1021/acs.jproteome.1c00562. Epub 2021 Sep 7.","Ramanayake-Mudiyanselage V","J Proteome Res","2021","2021/09/07","PMC8898094","NIHMS1783804","10.1021/acs.jproteome.1c00562"
"34617299","The cellular modifier MOAG-4/SERF drives amyloid formation through charge complementation","Pras A, Houben B, Aprile FA, Seinstra R, Gallardo R, Janssen L, Hogewerf W, Gallrein C, De Vleeschouwer M, Mata-Cabana A, Koopman M, Stroo E, de Vries M, Louise Edwards S, Kirstein J, Vendruscolo M, Falsone SF, Rousseau F, Schymkowitz J, Nollen EAA.","EMBO J. 2021 Nov 2;40(21):e107568. doi: 10.15252/embj.2020107568. Epub 2021 Oct 7.","Pras A","EMBO J","2021","2021/10/07","PMC8561633","","10.15252/embj.2020107568"
"27903612","The Role of +4U as an Extended Translation Termination Signal in Bacteria","Wei Y, Xia X.","Genetics. 2017 Feb;205(2):539-549. doi: 10.1534/genetics.116.193961. Epub 2016 Nov 30.","Wei Y","Genetics","2017","2016/12/02","PMC5289835","","10.1534/genetics.116.193961"
"37251884","A ubiquitination-mediated degradation system to target 14-3-3-binding phosphoproteins","Li Z, Huang X, Li M, Chen YE, Wang Z, Liu L.","Heliyon. 2023 May 20;9(5):e16318. doi: 10.1016/j.heliyon.2023.e16318. eCollection 2023 May.","Li Z","Heliyon","2023","2023/05/30","PMC10213371","","10.1016/j.heliyon.2023.e16318"
"37256959","Buffering of genetic dominance by allele-specific protein complex assembly","Badonyi M, Marsh JA.","Sci Adv. 2023 Jun 2;9(22):eadf9845. doi: 10.1126/sciadv.adf9845. Epub 2023 May 31.","Badonyi M","Sci Adv","2023","2023/05/31","PMC10413657","","10.1126/sciadv.adf9845"
"33323028","Polynucleotide phosphorylase and RNA helicase CshA cooperate in Bacillus subtilis mRNA decay","Ingle S, Chhabra S, Laspina D, Salvo E, Liu B, Bechhofer DH.","RNA Biol. 2021 Nov;18(11):1692-1701. doi: 10.1080/15476286.2020.1864183. Epub 2020 Dec 31.","Ingle S","RNA Biol","2021","2020/12/16","PMC8583282","","10.1080/15476286.2020.1864183"
"29282079","Expitope 2.0: a tool to assess immunotherapeutic antigens for their potential cross-reactivity against naturally expressed proteins in human tissues","Jaravine V, Mösch A, Raffegerst S, Schendel DJ, Frishman D.","BMC Cancer. 2017 Dec 28;17(1):892. doi: 10.1186/s12885-017-3854-8.","Jaravine V","BMC Cancer","2017","2017/12/29","PMC5745885","","10.1186/s12885-017-3854-8"
"37945741","The p97/VCP adaptor UBXD1 drives AAA+ remodeling and ring opening through multi-domain tethered interactions","Braxton JR, Altobelli CR, Tucker MR, Tse E, Thwin AC, Arkin MR, Southworth DR.","Nat Struct Mol Biol. 2023 Dec;30(12):2009-2019. doi: 10.1038/s41594-023-01126-0. Epub 2023 Nov 9.","Braxton JR","Nat Struct Mol Biol","2023","2023/11/09","PMC10716044","","10.1038/s41594-023-01126-0"
"40285550","Alpaca. A Simplified and Reproducible Python-Based Pipeline for Absolute Proteome Quantification Data Mining","Ferrero-Bordera B, Becher D, Maaß S.","Proteomics. 2025 May;25(9-10):e202400417. doi: 10.1002/pmic.202400417. Epub 2025 Apr 26.","Ferrero-Bordera B","Proteomics","2025","2025/04/26","PMC12076531","","10.1002/pmic.202400417"
"34318286","A blood-based prognostic liver secretome signature and long-term hepatocellular carcinoma risk in advanced liver fibrosis","Fujiwara N, Kobayashi M, Fobar AJ, Hoshida A, Marquez CA, Koneru B, Panda G, Taguri M, Qian T, Raman I, Li QZ, Hoshida H, Sezaki H, Kumada H, Tateishi R, Yokoo T, Yopp AC, Chung RT, Fuchs BC, Baumert TF, Marrero JA, Parikh ND, Zhu S, Singal AG, Hoshida Y.","Med. 2021 Jul 9;2(7):836-850.e10. doi: 10.1016/j.medj.2021.03.017. Epub 2021 Apr 21.","Fujiwara N","Med","2021","2021/07/28","PMC8312635","NIHMS1690970","10.1016/j.medj.2021.03.017"
"38448734","Mitochondrial ATP generation is more proteome efficient than glycolysis","Shen Y, Dinh HV, Cruz ER, Chen Z, Bartman CR, Xiao T, Call CM, Ryseck RP, Pratas J, Weilandt D, Baron H, Subramanian A, Fatma Z, Wu ZY, Dwaraknath S, Hendry JI, Tran VG, Yang L, Yoshikuni Y, Zhao H, Maranas CD, Wühr M, Rabinowitz JD.","Nat Chem Biol. 2024 Sep;20(9):1123-1132. doi: 10.1038/s41589-024-01571-y. Epub 2024 Mar 6.","Shen Y","Nat Chem Biol","2024","2024/03/06","PMC11925356","NIHMS1974047","10.1038/s41589-024-01571-y"
"37602404","Increased levels of eIF2A inhibit translation by sequestering 40S ribosomal subunits","Grove DJ, Levine DJ, Kearse MG.","Nucleic Acids Res. 2023 Oct 13;51(18):9983-10000. doi: 10.1093/nar/gkad683.","Grove DJ","Nucleic Acids Res","2023","2023/08/21","PMC10570035","","10.1093/nar/gkad683"
"39482367","The mitochondrial citrate carrier SLC25A1 regulates metabolic reprogramming and morphogenesis in the developing heart","Ohanele C, Peoples JN, Karlstaedt A, Geiger JT, Gayle AD, Ghazal N, Sohani F, Brown ME, Davis ME, Porter GA Jr, Faundez V, Kwong JQ.","Commun Biol. 2024 Oct 31;7(1):1422. doi: 10.1038/s42003-024-07110-8.","Ohanele C","Commun Biol","2024","2024/11/01","PMC11528069","","10.1038/s42003-024-07110-8"
"39401228","The amino acid composition of a protein influences its expression","Thompson R, Pickard BS.","PLoS One. 2024 Oct 14;19(10):e0284234. doi: 10.1371/journal.pone.0284234. eCollection 2024.","Thompson R","PLoS One","2024","2024/10/14","PMC11472945","","10.1371/journal.pone.0284234"
"38112559","Bayesian Optimization in the Latent Space of a Variational Autoencoder for the Generation of Selective FLT3 Inhibitors","Chandra R, Horne RI, Vendruscolo M.","J Chem Theory Comput. 2024 Jan 9;20(1):469-476. doi: 10.1021/acs.jctc.3c01224. Epub 2023 Dec 19.","Chandra R","J Chem Theory Comput","2024","2023/12/19","PMC10782437","","10.1021/acs.jctc.3c01224"
"35688911","Design of typical genes for heterologous gene expression","Simm D, Popova B, Braus GH, Waack S, Kollmar M.","Sci Rep. 2022 Jun 10;12(1):9625. doi: 10.1038/s41598-022-13089-1.","Simm D","Sci Rep","2022","2022/06/10","PMC9187722","","10.1038/s41598-022-13089-1"
"31281921","Genome-wide functional association networks: background, data & state-of-the-art resources","Guala D, Ogris C, Müller N, Sonnhammer ELL.","Brief Bioinform. 2020 Jul 15;21(4):1224-1237. doi: 10.1093/bib/bbz064.","Guala D","Brief Bioinform","2020","2019/07/09","PMC7373183","","10.1093/bib/bbz064"
"37810959","Evolution by innovation as a driving force to improve TCR-T therapies","Schendel DJ.","Front Oncol. 2023 Sep 21;13:1216829. doi: 10.3389/fonc.2023.1216829. eCollection 2023.","Schendel DJ","Front Oncol","2023","2023/10/09","PMC10552759","","10.3389/fonc.2023.1216829"
"37275259","Global quantification of newly synthesized proteins reveals cell type- and inhibitor-specific effects on protein synthesis inhibition","Yin K, Tong M, Suttapitugsakul S, Xu S, Wu R.","PNAS Nexus. 2023 May 19;2(6):pgad168. doi: 10.1093/pnasnexus/pgad168. eCollection 2023 Jun.","Yin K","PNAS Nexus","2023","2023/06/05","PMC10235912","","10.1093/pnasnexus/pgad168"
"26972785","High resolution laser mass spectrometry bioimaging","Murray KK, Seneviratne CA, Ghorai S.","Methods. 2016 Jul 15;104:118-26. doi: 10.1016/j.ymeth.2016.03.002. Epub 2016 Mar 10.","Murray KK","Methods","2016","2016/03/15","PMC4937799","NIHMS797778","10.1016/j.ymeth.2016.03.002"
"34495685","Distinct RNA polymerase transcripts direct the assembly of phase-separated DBC1 nuclear bodies in different cell lines","Mannen T, Goto M, Yoshizawa T, Yamashita A, Hirose T, Hayano T.","Mol Biol Cell. 2021 Nov 1;32(21):ar33. doi: 10.1091/mbc.E21-02-0081. Epub 2021 Sep 8.","Mannen T","Mol Biol Cell","2021","2021/09/08","PMC8693952","","10.1091/mbc.E21-02-0081"
"38915497","CCSer2 gates dynein activity at the cell periphery","Zang JL, Gibson D, Zheng AM, Shi W, Gillies JP, Stein C, Drerup CM, DeSantis ME.","bioRxiv [Preprint]. 2024 Jun 14:2024.06.13.598865. doi: 10.1101/2024.06.13.598865.","Zang JL","bioRxiv","2024","2024/06/25","PMC11195223","","10.1101/2024.06.13.598865"
"38860509","An adaptable in silico ensemble model of the arachidonic acid cascade","Uttley M, Horne G, Tsigkinopoulou A, Del Carratore F, Hawari A, Kiezel-Tsugunova M, Kendall AC, Jones J, Messenger D, Bhogal RK, Breitling R, Nicolaou A.","Mol Omics. 2024 Aug 12;20(7):453-468. doi: 10.1039/d3mo00187c.","Uttley M","Mol Omics","2024","2024/06/11","PMC11318654","","10.1039/d3mo00187c"
"26934223","Failure of RQC machinery causes protein aggregation and proteotoxic stress","Choe YJ, Park SH, Hassemer T, Körner R, Vincenz-Donnelly L, Hayer-Hartl M, Hartl FU.","Nature. 2016 Mar 10;531(7593):191-5. doi: 10.1038/nature16973. Epub 2016 Feb 29.","Choe YJ","Nature","2016","2016/03/03","","","10.1038/nature16973"
"33116115","Nuclear gene proximity and protein interactions shape transcript covariations in mammalian single cells","Tarbier M, Mackowiak SD, Frade J, Catuara-Solarz S, Biryukova I, Gelali E, Menéndez DB, Zapata L, Ossowski S, Bienko M, Gallant CJ, Friedländer MR.","Nat Commun. 2020 Oct 28;11(1):5445. doi: 10.1038/s41467-020-19011-5.","Tarbier M","Nat Commun","2020","2020/10/29","PMC7595044","","10.1038/s41467-020-19011-5"
"29275251","Emerging whole-cell modeling principles and methods","Goldberg AP, Szigeti B, Chew YH, Sekar JA, Roth YD, Karr JR.","Curr Opin Biotechnol. 2018 Jun;51:97-102. doi: 10.1016/j.copbio.2017.12.013. Epub 2017 Dec 21.","Goldberg AP","Curr Opin Biotechnol","2018","2017/12/25","PMC5997489","NIHMS928198","10.1016/j.copbio.2017.12.013"
"39783932","Effective Gene Expression Prediction and Optimization from Protein Sequences","Liu T, Zhang Y, Li Y, Xu G, Gao H, Wang P, Tu T, Luo H, Wu N, Yao B, Liu B, Guan F, Huang H, Tian J.","Adv Sci (Weinh). 2025 Feb;12(8):e2407664. doi: 10.1002/advs.202407664. Epub 2025 Jan 9.","Liu T","Adv Sci (Weinh)","2025","2025/01/09","PMC11848636","","10.1002/advs.202407664"
"39690206","A consensus platform for antibody characterization","Ayoubi R, Ryan J, Gonzalez Bolivar S, Alende C, Ruiz Moleon V, Fotouhi M, Alqazzaz M, Southern K, Alshafie W, Baker MR, Ball AR Jr, Callahan D, Cooper JA, Crosby K, Harvey KJ, Houston DW, Kumaran R, Rego M, Schofield C, Wu H, Biddle MS, Brown CM, Kahn RA, Bandrowski A, Virk HS, Edwards AM, McPherson PS, Laflamme C.","Nat Protoc. 2025 Jun;20(6):1509-1545. doi: 10.1038/s41596-024-01095-8. Epub 2024 Dec 17.","Ayoubi R","Nat Protoc","2025","2024/12/17","","","10.1038/s41596-024-01095-8"
"32702086","GTP metabolic reprogramming by IMPDH2: unlocking cancer cells' fuelling mechanism","Kofuji S, Sasaki AT.","J Biochem. 2020 Oct 1;168(4):319-328. doi: 10.1093/jb/mvaa085.","Kofuji S","J Biochem","2020","2020/07/24","PMC7778356","","10.1093/jb/mvaa085"
"32715618","The protein expression profile of ACE2 in human tissues","Hikmet F, Méar L, Edvinsson Å, Micke P, Uhlén M, Lindskog C.","Mol Syst Biol. 2020 Jul;16(7):e9610. doi: 10.15252/msb.20209610.","Hikmet F","Mol Syst Biol","2020","2020/07/28","PMC7383091","","10.15252/msb.20209610"
"33002308","l-Lactate Dehydrogenase Identified as a Protein Tyrosine Phosphatase 1B Substrate by Using K-BIPS","Acharige NPN, Pflum MKH.","Chembiochem. 2021 Jan 5;22(1):186-192. doi: 10.1002/cbic.202000499. Epub 2020 Dec 7.","Acharige NPN","Chembiochem","2021","2020/10/01","PMC8104301","NIHMS1672448","10.1002/cbic.202000499"
"36233299","Bioinformatic Assessment of Factors Affecting the Correlation between Protein Abundance and Elongation Efficiency in Prokaryotes","Korenskaia AE, Matushkin YG, Lashin SA, Klimenko AI.","Int J Mol Sci. 2022 Oct 9;23(19):11996. doi: 10.3390/ijms231911996.","Korenskaia AE","Int J Mol Sci","2022","2022/10/14","PMC9570070","","10.3390/ijms231911996"
"31442477","Protein Abundance Biases the Amino Acid Composition of Disordered Regions to Minimize Non-functional Interactions","Dubreuil B, Matalon O, Levy ED.","J Mol Biol. 2019 Dec 6;431(24):4978-4992. doi: 10.1016/j.jmb.2019.08.008. Epub 2019 Aug 20.","Dubreuil B","J Mol Biol","2019","2019/08/24","PMC6941228","","10.1016/j.jmb.2019.08.008"
"35142991","14-3-3 Proteins are Potential Regulators of Liquid-Liquid Phase Separation","Huang X, Zheng Z, Wu Y, Gao M, Su Z, Huang Y.","Cell Biochem Biophys. 2022 Jun;80(2):277-293. doi: 10.1007/s12013-022-01067-3. Epub 2022 Feb 10.","Huang X","Cell Biochem Biophys","2022","2022/02/10","PMC8830994","","10.1007/s12013-022-01067-3"
"30385807","Hornerin contains a Linked Series of Ribosome-Targeting Peptide Antibiotics","Gerstel U, Latendorf T, Bartels J, Becker A, Tholey A, Schröder JM.","Sci Rep. 2018 Nov 1;8(1):16158. doi: 10.1038/s41598-018-34467-8.","Gerstel U","Sci Rep","2018","2018/11/03","PMC6212518","","10.1038/s41598-018-34467-8"
"31093676","Protein Melting Temperature Cannot Fully Assess Whether Protein Folding Free Energy Underlies the Universal Abundance-Evolutionary Rate Correlation Seen in Proteins","Razban RM.","Mol Biol Evol. 2019 Sep 1;36(9):1955-1963. doi: 10.1093/molbev/msz119.","Razban RM","Mol Biol Evol","2019","2019/05/17","PMC6736436","","10.1093/molbev/msz119"
"35891796","An accurate prediction model of digenic interaction for estimating pathogenic gene pairs of human diseases","Yuan Y, Zhang L, Long Q, Jiang H, Li M.","Comput Struct Biotechnol J. 2022 Jul 7;20:3639-3652. doi: 10.1016/j.csbj.2022.07.011. eCollection 2022.","Yuan Y","Comput Struct Biotechnol J","2022","2022/07/27","PMC9289819","","10.1016/j.csbj.2022.07.011"
"30816249","An improved estimation of tRNA expression to better elucidate the coevolution between tRNA abundance and codon usage in bacteria","Wei Y, Silke JR, Xia X.","Sci Rep. 2019 Feb 28;9(1):3184. doi: 10.1038/s41598-019-39369-x.","Wei Y","Sci Rep","2019","2019/03/01","PMC6395768","","10.1038/s41598-019-39369-x"
"29386398","A novel framework for evaluating the performance of codon usage bias metrics","Liu SS, Hockenberry AJ, Jewett MC, Amaral LAN.","J R Soc Interface. 2018 Jan;15(138):20170667. doi: 10.1098/rsif.2017.0667.","Liu SS","J R Soc Interface","2018","2018/02/02","PMC5805967","","10.1098/rsif.2017.0667"
"30840684","Characterization of mammalian Lipocalin UTRs in silico: Predictions for their role in post-transcriptional regulation","Mejias A, Diez-Hermano S, Ganfornina MD, Gutierrez G, Sanchez D.","PLoS One. 2019 Mar 6;14(3):e0213206. doi: 10.1371/journal.pone.0213206. eCollection 2019.","Mejias A","PLoS One","2019","2019/03/07","PMC6402760","","10.1371/journal.pone.0213206"
